2025-12-28 23:26:40.050  4833-4850  .nexusmatch.app         com.nexusmatch.app                   W  ClassLoaderContext classpath element checksum mismatch. expected=630649996, found=3550969523 (DLC[];PCL[base.apk*630649996]{PCL[/system/framework/org.apache.http.legacy.jar*1269945583]#PCL[/system/framework/com.android.media.remotedisplay.jar*1296079867]#PCL[/system/framework/com.android.location.provider.jar*1489720897]#PCL[/system_ext/framework/androidx.window.extensions.jar*1272918975]#PCL[/system_ext/framework/androidx.window.sidecar.jar*3267387525]} | DLC[];PCL[/data/app/~~Zkd36rG7sJH2yFcTOEKHdA==/com.nexusmatch.app-droHaIAe_Br7vnEHddq2Hw==/base.apk*3550969523])
2025-12-28 23:26:40.067  4833-4833  .nexusmatch.app         com.nexusmatch.app                   I  hiddenapi: Accessing hidden method Landroid/view/View;->computeFitSystemWindows(Landroid/graphics/Rect;Landroid/graphics/Rect;)Z (runtime_flags=0, domain=platform, api=unsupported) from Landroidx/appcompat/widget/ViewUtils; (domain=app, TargetSdkVersion=35) using reflection: allowed
2025-12-28 23:26:40.067  4833-4833  .nexusmatch.app         com.nexusmatch.app                   I  hiddenapi: Accessing hidden method Landroid/view/ViewGroup;->makeOptionalFitsSystemWindows()V (runtime_flags=0, domain=platform, api=unsupported) from Landroidx/appcompat/widget/ViewUtils; (domain=app, TargetSdkVersion=35) using reflection: allowed
2025-12-28 23:26:40.078  4833-4854  GFXSTREAM               com.nexusmatch.app                   I  [eglDisplay.cpp(297)] Opening libGLESv1_CM_emulation.so
2025-12-28 23:26:40.085  4833-4854  GFXSTREAM               com.nexusmatch.app                   I  [eglDisplay.cpp(297)] Opening libGLESv2_emulation.so
2025-12-28 23:26:40.087  4833-4833  WebViewFactory          com.nexusmatch.app                   I  Loading com.google.android.webview version 134.0.6998.135 (code 699813538)
2025-12-28 23:26:40.112  4833-4833  ResourcesManager        com.nexusmatch.app                   V  The following library key has been added: ResourcesKey{ mHash=cbfb8312 mResDir=null mSplitDirs=[] mOverlayDirs=[] mLibDirs=[/data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/WebViewGoogle.apk,/data/app/~~H5eyTp7o-RXwXgXvBuGLgA==/com.google.android.trichromelibrary_699813538-ZeKep_M5-MUwfVtSa3zINw==/TrichromeLibrary.apk,/system_ext/framework/androidx.window.extensions.jar] mDisplayId=0 mOverrideConfig=v36 mCompatInfo={420dpi always-compat} mLoaders=[]}
2025-12-28 23:26:40.116  4833-4854  HWUI                    com.nexusmatch.app                   W  Failed to choose config with EGL_SWAP_BEHAVIOR_PRESERVED, retrying without...
2025-12-28 23:26:40.116  4833-4833  .nexusmatch.app         com.nexusmatch.app                   W  Failed to find entry 'classes.dex': Entry not found
2025-12-28 23:26:40.116  4833-4854  HWUI                    com.nexusmatch.app                   W  Failed to initialize 101010-2 format, error = EGL_SUCCESS
2025-12-28 23:26:40.120  4833-4833  nativeloader            com.nexusmatch.app                   D  Configuring clns-11 for other apk /data/app/~~H5eyTp7o-RXwXgXvBuGLgA==/com.google.android.trichromelibrary_699813538-ZeKep_M5-MUwfVtSa3zINw==/TrichromeLibrary.apk. target_sdk_version=35, uses_libraries=ALL, library_path=/data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/lib/x86_64:/data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/WebViewGoogle.apk!/lib/x86_64:/data/app/~~H5eyTp7o-RXwXgXvBuGLgA==/com.google.android.trichromelibrary_699813538-ZeKep_M5-MUwfVtSa3zINw==/TrichromeLibrary.apk!/lib/x86_64, permitted_path=/data:/mnt/expand
2025-12-28 23:26:40.127  4833-4833  ApplicationLoaders      com.nexusmatch.app                   D  Returning zygote-cached class loader: /system_ext/framework/androidx.window.extensions.jar
2025-12-28 23:26:40.137  4833-4833  nativeloader            com.nexusmatch.app                   D  Configuring clns-12 for other apk /data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/WebViewGoogle.apk. target_sdk_version=35, uses_libraries=, library_path=/data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/lib/x86_64:/data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/WebViewGoogle.apk!/lib/x86_64:/data/app/~~H5eyTp7o-RXwXgXvBuGLgA==/com.google.android.trichromelibrary_699813538-ZeKep_M5-MUwfVtSa3zINw==/TrichromeLibrary.apk!/lib/x86_64, permitted_path=/data:/mnt/expand
2025-12-28 23:26:40.165  4833-4859  .nexusmatch.app         com.nexusmatch.app                   I  hiddenapi: Accessing hidden method Ldalvik/system/VMStack;->getStackClass2()Ljava/lang/Class; (runtime_flags=0, domain=core-platform, api=unsupported) from Lm7/aox; (domain=app, TargetSdkVersion=35) using reflection: allowed
2025-12-28 23:26:40.183  4833-4858  .nexusmatch.app         com.nexusmatch.app                   E  No package ID 6a found for resource ID 0x6a0b0013.
2025-12-28 23:26:40.184  4833-4858  FA                      com.nexusmatch.app                   I  App measurement initialized, version: 146007
2025-12-28 23:26:40.184  4833-4858  FA                      com.nexusmatch.app                   I  To enable debug logging run: adb shell setprop log.tag.FA VERBOSE
2025-12-28 23:26:40.184  4833-4858  FA                      com.nexusmatch.app                   I  To enable faster debug mode event logging run:
                                                                                                      adb shell setprop debug.firebase.analytics.app com.nexusmatch.app
2025-12-28 23:26:40.203  4833-4833  cr_WVCFactoryProvider   com.nexusmatch.app                   I  version=134.0.6998.135 (699813538) minSdkVersion=29 isBundle=false multiprocess=true packageId=2
2025-12-28 23:26:40.219  4833-4833  nativeloader            com.nexusmatch.app                   D  Load /data/app/~~H5eyTp7o-RXwXgXvBuGLgA==/com.google.android.trichromelibrary_699813538-ZeKep_M5-MUwfVtSa3zINw==/TrichromeLibrary.apk!/lib/x86_64/libmonochrome_64.so using class loader ns clns-12 (caller=/data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/WebViewGoogle.apk): ok
2025-12-28 23:26:40.224  4833-4833  nativeloader            com.nexusmatch.app                   D  Load /system/lib64/libwebviewchromium_plat_support.so using class loader ns clns-12 (caller=/data/app/~~3PAE4O9AFac2H-nWG73Uvg==/com.google.android.webview-a4k0foH-oAjwEhC_b_Milw==/WebViewGoogle.apk): ok
2025-12-28 23:26:40.238  4833-4866  chromium                com.nexusmatch.app                   E  [1228/232640.233324:ERROR:variations_seed_loader.cc(39)] Seed missing signature.
2025-12-28 23:26:40.241  4833-4866  chromium                com.nexusmatch.app                   I  [INFO:variations_seed_loader.cc(67)] Failed to open file for reading.: No such file or directory (2)
2025-12-28 23:26:40.244  4833-4833  cr_LibraryLoader        com.nexusmatch.app                   I  Successfully loaded native library
2025-12-28 23:26:40.246  4833-4833  cr_CachingUmaRecorder   com.nexusmatch.app                   I  Flushed 6 samples from 6 histograms, 0 samples were dropped.
2025-12-28 23:26:40.249  4833-4833  cr_CombinedPProvider    com.nexusmatch.app                   I  #registerProvider() provider:WV.I8@594a808 isPolicyCacheEnabled:false policyProvidersSize:0
2025-12-28 23:26:40.250  4833-4833  cr_PolicyProvider       com.nexusmatch.app                   I  #setManagerAndSource() 0
2025-12-28 23:26:40.321  4833-4833  cr_CombinedPProvider    com.nexusmatch.app                   I  #linkNativeInternal() 1
2025-12-28 23:26:40.322  4833-4833  cr_AppResProvider       com.nexusmatch.app                   I  #getApplicationRestrictionsFromUserManager() Bundle[EMPTY_PARCEL]
2025-12-28 23:26:40.322  4833-4833  cr_PolicyProvider       com.nexusmatch.app                   I  #notifySettingsAvailable() 0
2025-12-28 23:26:40.323  4833-4833  cr_CombinedPProvider    com.nexusmatch.app                   I  #onSettingsAvailable() 0
2025-12-28 23:26:40.323  4833-4833  cr_CombinedPProvider    com.nexusmatch.app                   I  #flushPolicies()
2025-12-28 23:26:40.488  4833-4833  Capacitor               com.nexusmatch.app                   D  Starting BridgeActivity
2025-12-28 23:26:40.508  4833-4833  Capacitor               com.nexusmatch.app                   D  Registering plugin instance: CapacitorCookies
2025-12-28 23:26:40.512  4833-4833  Capacitor               com.nexusmatch.app                   D  Registering plugin instance: WebView
2025-12-28 23:26:40.516  4833-4833  Capacitor               com.nexusmatch.app                   D  Registering plugin instance: CapacitorHttp
2025-12-28 23:26:40.518  4833-4833  Capacitor               com.nexusmatch.app                   D  Registering plugin instance: AdMob
2025-12-28 23:26:40.524  4833-4833  Capacitor               com.nexusmatch.app                   D  Registering plugin instance: FirebaseAuthentication
2025-12-28 23:26:40.583  4833-4833  FirebaseAuth            com.nexusmatch.app                   D  Notifying id token listeners about user ( kKAqFrq3YUfSigAdFThaeRmDfkD2 ).
2025-12-28 23:26:40.615  4833-4833  Capacitor               com.nexusmatch.app                   W  Unable to read file at path public/plugins
2025-12-28 23:26:40.619  4833-4833  Capacitor               com.nexusmatch.app                   D  Loading app at https://localhost
2025-12-28 23:26:40.639  4833-4890  cr_media                com.nexusmatch.app                   W  BLUETOOTH_CONNECT permission is missing.
2025-12-28 23:26:40.643  4833-4890  cr_media                com.nexusmatch.app                   W  getBluetoothAdapter() requires BLUETOOTH permission
2025-12-28 23:26:40.643  4833-4890  cr_media                com.nexusmatch.app                   W  registerBluetoothIntentsIfNeeded: Requires BLUETOOTH permission
2025-12-28 23:26:40.665  4833-4948  libc                    com.nexusmatch.app                   W  Access denied finding property "vendor.mesa.log"
2025-12-28 23:26:40.665  4833-4948  libc                    com.nexusmatch.app                   W  Access denied finding property "vendor.mesa.log.file"
2025-12-28 23:26:40.665  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.665  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.679  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.679  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.680  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.680  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.683  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.683  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.684  4833-4948  libc                    com.nexusmatch.app                   W  Access denied finding property "vendor.mesa.vk.trace.per.submit"
2025-12-28 23:26:40.684  4833-4948  libc                    com.nexusmatch.app                   W  Access denied finding property "vendor.mesa.gallium.print.optio"
2025-12-28 23:26:40.684  4833-4948  libc                    com.nexusmatch.app                   W  Access denied finding property "vendor.mesa.vk.trace.frame"
2025-12-28 23:26:40.695  4833-4833  Capacitor               com.nexusmatch.app                   D  App started
2025-12-28 23:26:40.699  4833-4833  Capacitor               com.nexusmatch.app                   D  App resumed
2025-12-28 23:26:40.707  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.709  4833-4948  libc                    com.nexusmatch.app                   W  Access denied finding property "vendor.mesa.vk.wsi.headless.swa"
2025-12-28 23:26:40.709  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.709  4833-4948  MESA                    com.nexusmatch.app                   E  Failed to open rendernode: No such file or directory
2025-12-28 23:26:40.715  4833-4833  CompatChangeReporter    com.nexusmatch.app                   D  Compat change id reported: 349153669; UID 10223; state: ENABLED
2025-12-28 23:26:40.717  4833-4833  HWUI                    com.nexusmatch.app                   W  Unknown dataspace 0
2025-12-28 23:26:40.731  4833-4858  FA                      com.nexusmatch.app                   I  Tag Manager is not found and thus will not be used
2025-12-28 23:26:40.780  4833-4948  chromium                com.nexusmatch.app                   W  [WARNING:viz_main_impl.cc(85)] VizNullHypothesis is disabled (not a warning)
2025-12-28 23:26:40.793  4833-4965  CameraManagerGlobal     com.nexusmatch.app                   I  Connecting to camera service
2025-12-28 23:26:40.819  4833-4833  Capacitor/...tionPlugin com.nexusmatch.app                   V  Notifying listeners for event authStateChange
2025-12-28 23:26:40.819  4833-4833  Capacitor/...tionPlugin com.nexusmatch.app                   D  No listeners found for event authStateChange
2025-12-28 23:26:40.834  4833-4833  VRI[MainActivity]       com.nexusmatch.app                   D  WindowInsets changed: 1080x2400 statusBars:[0,63,0,0] navigationBars:[0,0,0,63] mandatorySystemGestures:[0,63,0,84] 
2025-12-28 23:26:40.835  4833-4833  WindowOnBackDispatcher  com.nexusmatch.app                   D  setTopOnBackInvokedCallback (unwrapped): android.view.ViewRootImpl$$ExternalSyntheticLambda12@b8291dc
2025-12-28 23:26:40.910  4833-4884  Capacitor               com.nexusmatch.app                   D  Handling local request: https://localhost/
2025-12-28 23:26:40.957  4833-4833  Capacitor/...tionPlugin com.nexusmatch.app                   V  Notifying listeners for event idTokenChange
2025-12-28 23:26:40.957  4833-4833  Capacitor/...tionPlugin com.nexusmatch.app                   D  No listeners found for event idTokenChange
2025-12-28 23:26:40.960  4833-4833  Capacitor/...tionPlugin com.nexusmatch.app                   V  Notifying listeners for event idTokenChange
2025-12-28 23:26:40.961  4833-4833  Capacitor/...tionPlugin com.nexusmatch.app                   D  No listeners found for event idTokenChange
2025-12-28 23:26:41.006  4833-4833  InsetsController        com.nexusmatch.app                   D  hide(ime())
2025-12-28 23:26:41.006  4833-4833  ImeTracker              com.nexusmatch.app                   I  com.nexusmatch.app:4bf43fc2: onCancelled at PHASE_CLIENT_ALREADY_HIDDEN
2025-12-28 23:26:41.093  4833-4886  Capacitor               com.nexusmatch.app                   D  Handling local request: https://localhost/assets/index-DOt0Ailk.js
2025-12-28 23:26:41.117  4833-4892  Capacitor               com.nexusmatch.app                   D  Handling local request: https://localhost/assets/index-Cke1dpro.css
2025-12-28 23:26:41.131  4833-4838  .nexusmatch.app         com.nexusmatch.app                   I  Compiler allocated 5087KB to compile void android.view.ViewRootImpl.performTraversals()
2025-12-28 23:26:41.219  4833-4991  HWUI                    com.nexusmatch.app                   I  Using FreeType backend (prop=Auto)
2025-12-28 23:26:41.441  4833-4833  Capacitor/Plugin        com.nexusmatch.app                   V  To native (Capacitor plugin): callbackId: 16619962, pluginId: FirebaseAuthentication, methodName: removeAllListeners
2025-12-28 23:26:41.442  4833-4833  Capacitor               com.nexusmatch.app                   V  callback: 16619962, pluginId: FirebaseAuthentication, methodName: removeAllListeners, methodData: {}
2025-12-28 23:26:41.444  4833-4833  Capacitor/Plugin        com.nexusmatch.app                   V  To native (Capacitor plugin): callbackId: 16619963, pluginId: AdMob, methodName: initialize
2025-12-28 23:26:41.444  4833-4833  Capacitor               com.nexusmatch.app                   V  callback: 16619963, pluginId: AdMob, methodName: initialize, methodData: {"testingDevices":[],"initializeForTesting":true}
2025-12-28 23:26:41.467  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File: https://localhost/assets/index-DOt0Ailk.js - Line 2688 - Msg: [PWA] Service Worker registered successfully: https://localhost/
2025-12-28 23:26:41.468  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File:  - Line 333 - Msg: undefined
2025-12-28 23:26:41.469  4833-4833  Capacitor/Plugin        com.nexusmatch.app                   V  To native (Capacitor plugin): callbackId: 16619964, pluginId: FirebaseAuthentication, methodName: addListener
2025-12-28 23:26:41.469  4833-4833  Capacitor               com.nexusmatch.app                   V  callback: 16619964, pluginId: FirebaseAuthentication, methodName: addListener, methodData: {"eventName":"authStateChange"}
2025-12-28 23:26:41.478  4833-4934  ApplicationLoaders      com.nexusmatch.app                   D  Returning zygote-cached class loader: /system/framework/org.apache.http.legacy.jar
2025-12-28 23:26:41.478  4833-4934  ApplicationLoaders      com.nexusmatch.app                   D  Returning zygote-cached class loader: /system/framework/com.android.media.remotedisplay.jar
2025-12-28 23:26:41.478  4833-4934  ApplicationLoaders      com.nexusmatch.app                   D  Returning zygote-cached class loader: /system/framework/com.android.location.provider.jar
2025-12-28 23:26:41.478  4833-4934  ApplicationLoaders      com.nexusmatch.app                   D  Returning zygote-cached class loader: /system_ext/framework/androidx.window.extensions.jar
2025-12-28 23:26:41.478  4833-4934  ApplicationLoaders      com.nexusmatch.app                   D  Returning zygote-cached class loader: /system_ext/framework/androidx.window.sidecar.jar
2025-12-28 23:26:41.490  4833-4934  .nexusmatch.app         com.nexusmatch.app                   W  Loading /data/app/~~w9krlco8gAcYHtzTw7Ntsg==/com.google.android.gms-WWvu4ge_pfIhJUSs3t4qww==/oat/x86_64/base.odex non-executable as it requires an image which we failed to load
2025-12-28 23:26:41.496  4833-4934  nativeloader            com.nexusmatch.app                   D  Configuring clns-13 for other apk /data/app/~~w9krlco8gAcYHtzTw7Ntsg==/com.google.android.gms-WWvu4ge_pfIhJUSs3t4qww==/base.apk. target_sdk_version=36, uses_libraries=, library_path=/data/app/~~w9krlco8gAcYHtzTw7Ntsg==/com.google.android.gms-WWvu4ge_pfIhJUSs3t4qww==/lib/x86_64:/data/app/~~w9krlco8gAcYHtzTw7Ntsg==/com.google.android.gms-WWvu4ge_pfIhJUSs3t4qww==/base.apk!/lib/x86_64, permitted_path=/data:/mnt/expand:/data/user/0/com.google.android.gms
2025-12-28 23:26:41.530  4833-4934  DynamiteModule          com.nexusmatch.app                   I  Considering local module com.google.android.gms.ads.dynamite:0 and remote module com.google.android.gms.ads.dynamite:254380203
2025-12-28 23:26:41.530  4833-4934  DynamiteModule          com.nexusmatch.app                   I  Selected remote version of com.google.android.gms.ads.dynamite, version >= 254380203
2025-12-28 23:26:41.530  4833-4934  DynamiteModule          com.nexusmatch.app                   V  Dynamite loader version >= 2, using loadModule2NoCrashUtils
2025-12-28 23:26:41.532  4833-4934  CompatChangeReporter    com.nexusmatch.app                   D  Compat change id reported: 312399441; UID 10223; state: ENABLED
2025-12-28 23:26:41.627  4833-4934  DynamiteModule          com.nexusmatch.app                   I  Considering local module com.google.android.gms.ads.dynamite:0 and remote module com.google.android.gms.ads.dynamite:254380203
2025-12-28 23:26:41.627  4833-4934  DynamiteModule          com.nexusmatch.app                   I  Selected remote version of com.google.android.gms.ads.dynamite, version >= 254380203
2025-12-28 23:26:41.627  4833-4934  DynamiteModule          com.nexusmatch.app                   V  Dynamite loader version >= 2, using loadModule2NoCrashUtils
2025-12-28 23:26:41.630  4833-4934  Capacitor/...tionPlugin com.nexusmatch.app                   V  Notifying listeners for event authStateChange
2025-12-28 23:26:41.636  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File:  - Line 333 - Msg: undefined
2025-12-28 23:26:41.639  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File: https://localhost/assets/index-DOt0Ailk.js - Line 581 - Msg: AdMob initialized successfully
2025-12-28 23:26:41.644  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File: https://localhost/assets/index-DOt0Ailk.js - Line 581 - Msg: 🔐 [Auth] Sign-in detected, user: mdadnanhasshad2003@gmail.com
2025-12-28 23:26:41.645  4833-4833  Capacitor/Plugin        com.nexusmatch.app                   V  To native (Capacitor plugin): callbackId: 16619965, pluginId: FirebaseAuthentication, methodName: getIdToken
2025-12-28 23:26:41.645  4833-4833  Capacitor               com.nexusmatch.app                   V  callback: 16619965, pluginId: FirebaseAuthentication, methodName: getIdToken, methodData: {}
2025-12-28 23:26:41.704  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File: https://localhost/assets/index-DOt0Ailk.js - Line 581 - Msg: ✅ [Auth] Got token, sending to backend...
2025-12-28 23:26:41.704  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File: https://localhost/assets/index-DOt0Ailk.js - Line 581 - Msg: 📍 [Auth] Backend URL: https://nexusfinalandroid-production.up.railway.app/api/auth/native-login
2025-12-28 23:26:41.704  4833-4833  Capacitor/Console       com.nexusmatch.app                   I  File: https://localhost/assets/index-DOt0Ailk.js - Line 581 - Msg: 📦 [Auth] Token length: 1174
2025-12-28 23:26:41.746  4833-4833  PlayCore                com.nexusmatch.app                   I  UID: [10223]  PID: [4833] StandardIntegrity : warmUpIntegrityToken(187810013193)
2025-12-28 23:26:41.747  4833-5027  PlayCore                com.nexusmatch.app                   I  UID: [10223]  PID: [4833] StandardIntegrity : Initiate binding to the service.
2025-12-28 23:26:41.758  4833-4885  Capacitor               com.nexusmatch.app                   D  Handling local request: https://localhost/pwa-icon-512.png
2025-12-28 23:26:41.760  4833-4885  Capacitor               com.nexusmatch.app                   D  Handling local request: https://localhost/pwa-icon-192.png
2025-12-28 23:26:41.802  4833-4833  PlayCore                com.nexusmatch.app                   I  UID: [10223]  PID: [4833] StandardIntegrity : ServiceConnectionImpl.onServiceConnected(ComponentInfo{com.android.vending/com.google.android.finsky.expressintegrityservice.ExpressIntegrityService})
2025-12-28 23:26:41.803  4833-5027  PlayCore                com.nexusmatch.app                   I  UID: [10223]  PID: [4833] StandardIntegrity : linkToDeath
2025-12-28 23:26:41.958  4833-4833  Ads                     com.nexusmatch.app                   I  JS: The jsLoaded GMSG has been sent (https://googleads.g.doubleclick.net/mads/static/sdk/native/sdk-core-v40.html:1012)
